Unnamed: 0,Title,Category,Date,Keywords,URL
98,Each generation has its definitive movies. These are some of mine.,2,2023-11-21 00:00:00,generational definitive gen films life women touchstones day age generation movies movie,https://www.washingtonpost.com/entertainment/movies/2023/11/21/movies-generational-touchstones/
99,Will ProPublica cross a picket line by publishing its next big scoop?,2,2023-11-22 00:00:00,engelberg management propublica line machines union staffers publishing postgazette big newsrooms series labor scoop picket cross,https://www.washingtonpost.com/style/media/2023/11/22/propublica-pittsburgh-post-gazette-strike-cpap-story/
100,Federal judges overturn Maryland handgun licensing law,2,2023-11-21 00:00:00,overturn handgun law maryland court state laws ruling bruen judges federal gun licensing supreme,https://www.washingtonpost.com/dc-md-va/2023/11/21/maryland-gun-ruling-decision-bruen/
101,What’s open and closed for Thanksgiving across the D.C. region,2,2023-11-22 00:00:00,region whats parking restrictions closed open thanksgiving transit closings schedules observance dc,https://www.washingtonpost.com/dc-md-va/2023/11/22/thanksgiving-closings-openings-dc-maryland-virginia/
102,An innovative program allows doctors to prescribe fruit and veggies,2,2023-11-22 00:00:00,innovative doctors patients produce rx allows fruits fruit health medical program diabetes bread prescribe veggies food,https://www.washingtonpost.com/dc-md-va/2023/11/22/produce-rx-bread-city/
103,PM Update: Cooler and still breezy through Thanksgiving,2,2023-11-22 00:00:00,continue today thanksgiving weather update comment breezy northwest day cooler forecast breezes,https://www.washingtonpost.com/weather/2023/11/22/dc-area-forecast-cooler-thanksgiving/
104,The 36 best things to do in D.C. this weekend and next week,2,2023-11-22 00:00:00,free best stouts 36 noon dec holiday week children music including lighting event things dc weekend,https://www.washingtonpost.com/dc-md-va/2023/11/22/best-things-to-do-dc/
105,"The Capitals’ core is old, but kids are powering their hot streak",2,2023-11-22 00:00:00,capitals players star young streak knew things play hot core powering caps old kids carbery think,https://www.washingtonpost.com/sports/2023/11/22/capitals-youth-movement/
106,The Capitals are surging. Just don’t look at their power play.,2,2023-11-20 00:00:00,look capitals net zone power youre puck surging powerplay start need dont play,https://www.washingtonpost.com/sports/2023/11/20/capitals-power-play-problems/
107,"Ben Olsen shook up a ‘nice, comfortable life’ in D.C. He’s glad he did.",2,2023-11-22 00:00:00,comfortable ben coach dynamo nice olsen shook hes life glad washington regular houston good really dc season,https://www.washingtonpost.com/sports/2023/11/22/ben-olsen-houston-dynamo-coach/
108,Fact Checker,2,,warranted eyewitness doubt caution checker hamas israeli reports fact pointed official initial,https://www.washingtonpost.com/news/fact-checker/
109,Biden yet again says Hamas beheaded babies. Has new evidence emerged?,2,2023-11-22 00:00:00,soldiers biden emerged babies civilians beheaded beheadings hamas oct children israeli evidence,https://www.washingtonpost.com/politics/2023/11/22/biden-yet-again-says-hamas-beheaded-babies-has-new-evidence-emerged/
110,How to argue about politics this Thanksgiving,2,2023-11-22 00:00:00,biden president father thanksgiving hunter hes washington republican voters argue trump politics business,https://www.washingtonpost.com/politics/2023/11/22/how-argue-about-politics-this-thanksgiving/
111,Trump's poll image numbers have improved. But can it last?,2,2023-11-20 00:00:00,numbers president recent improved presidency rating trumps approval poll image trump americans higher,https://www.washingtonpost.com/politics/2023/11/20/trumps-improved-image-is-it-approval-or-amnesia/
112,How Democrats have soured on Israel,2,2023-11-17 00:00:00,biden israel democrats israels strongly week poll showed month response soured,https://www.washingtonpost.com/politics/2023/11/17/democrats-israel-polls/
113,Polls show New Hampshire could decide Haley's chances against Trump,2,2023-11-17 00:00:00,hampshire say haleys biden primary haley polls trumps poll voters trump decide chances,https://www.washingtonpost.com/politics/2023/11/17/why-new-hampshire-looks-pivotal-2024-gop-race/
114,Democratic congresswoman Anna Eshoo won’t seek reelection in 2024,2,2023-11-21 00:00:00,told congresswoman house district seek bills reelection companies anna eshoo california congress capitol democratic bill wont 2024,https://www.washingtonpost.com/politics/2023/11/21/anna-eshoo-reelection-california/
115,Polls show views souring on immigration and Democrats' handling of it,2,2023-11-21 00:00:00,state polling souring immigration democrats handling poll york wall issue polls border views showed,https://www.washingtonpost.com/politics/2023/11/21/democrats-border-problem-is-getting-real/
116,A boom of ballot initiatives is reshaping this state’s democracy,2,2023-11-15 00:00:00,state democracy leave care reshaping edmisten states bill nebraska voters sick paid initiatives boom ballot,https://www.washingtonpost.com/politics/2023/11/15/nebraska-ballot-initiative-paid-sick-leave/
117,Elon Musk provides yet another platform for far-right attacks,2,2023-11-21 00:00:00,speech ads platform elon provides media matters extremist x rightwing farright attacks hogan content musk,https://www.washingtonpost.com/politics/2023/11/21/musk-media-matters-texas/
118,White House joins the social media platform Threads,2,2023-11-21 00:00:00,white joins threads house report platform social media x official comments musk,https://www.washingtonpost.com/politics/2023/11/21/white-house-biden-threads-x/
119,Here are the facts to prepare you for your Thanksgiving arguments,2,2023-11-21 00:00:00,santos facts arguments prepare biden president charges thanksgiving thomas trial term federal trump committee,https://www.washingtonpost.com/nation/2023/11/21/facts-thanksgiving-dinner-topics-argument/
120,Dreams dying in a Texas city where immigrants fought for an education,2,2023-11-21 00:00:00,high dreams court tyler children daca immigrants school city education dying leyva program parents undocumented texas fought,https://www.washingtonpost.com/politics/2023/11/21/dreamers-immigration-texas-undocumented/
121,Appeals court decision could limit enforcement of Voting Rights Act,2,2023-11-20 00:00:00,decision enforcement court appeals ruling circuit limit rights private act 8th voting supreme,https://www.washingtonpost.com/politics/2023/11/20/voting-rights-act-lawsuit/
122,Hispanic conservatives defend Univision amid backlash over Trump interview,2,2023-11-20 00:00:00,amid defend senior backlash letter univision trumps network interview post trump conservatives univisions hispanic,https://www.washingtonpost.com/politics/2023/11/20/univision-trump-backlash-hispanic-conservatives/
123,Tracking the Trump investigations and where they stand,2,,pleaded case tracking read election indicted stand continues conspiring trumps investigations advertisement trump,https://www.washingtonpost.com/politics/interactive/2023/trump-investigations-indictments/
124,Appeals court suggests it may pare back Trump’s D.C. gag order,2,2023-11-20 00:00:00,gag speech court case president appeals pare trumps order judges suggests trump witnesses dc,https://www.washingtonpost.com/dc-md-va/2023/11/20/trump-appeal-gag-order-hearing/
125,GOP official’s wife convicted in months-long 2020 voter-fraud scheme,2,2023-11-22 00:00:00,according scheme voterfraud wife jeremy monthslong gop county ballots voter iowa kim phuong convicted 2020 taylor officials,https://www.washingtonpost.com/politics/2023/11/22/iowa-voter-fraud-wife-husband-republican/?itid=mr_politics_1
126,"As Democrats push to ban caste discrimination, some Indian Americans object",2,2023-11-22 00:00:00,caste push state democrats american newsom ban indian kapur object bill california discrimination democratic americans,https://www.washingtonpost.com/politics/2023/11/22/indian-americans-caste-discrimination-newsom-veto/?itid=mr_politics_2
127,Biden yet again says Hamas beheaded babies. Has new evidence emerged?,2,2023-11-22 00:00:00,soldiers biden emerged babies civilians beheaded beheadings hamas oct children israeli evidence,https://www.washingtonpost.com/politics/2023/11/22/biden-yet-again-says-hamas-beheaded-babies-has-new-evidence-emerged/?itid=mr_politics_3
128,Biden’s resistance to cease-fire could alienate youth voters in 2024,2,2023-11-22 00:00:00,biden alienate young resistance michigan youth voters bidens vote war students ceasefire 2024,https://www.washingtonpost.com/politics/2023/11/22/biden-ceasefire-youth-voters-2024/?itid=mr_politics_4
129,How to argue about politics this Thanksgiving,2,2023-11-22 00:00:00,biden president father thanksgiving hunter hes washington republican voters argue trump politics business,https://www.washingtonpost.com/politics/2023/11/22/how-argue-about-politics-this-thanksgiving/?itid=mr_politics_5
0,"Israel-Gaza war live updates Israel and Hamas agree to hostage release deal, 4-day pause in fighting",3,2023-11-22 00:00:00,conflict history additional israel israels hamas fighting updates israeli gaza live release attack war hospital hostage israelgaza pause,https://www.washingtonpost.com/world/2023/11/22/israel-hamas-war-news-hostages-gaza-palestine/
1,"Israel-Gaza war live updates Israel and Hamas agree to hostage release deal, 4-day pause in fighting",3,2023-11-22 00:00:00,conflict history additional israel israels hamas fighting updates israeli gaza live release attack war hospital hostage israelgaza pause,https://www.washingtonpost.com/world/2023/11/22/israel-hamas-war-news-hostages-gaza-palestine/#link-CU5OYDWUT5BXLFZE6ZV2G6J22E
2,"Israel-Gaza war live updates Israel and Hamas agree to hostage release deal, 4-day pause in fighting",3,2023-11-22 00:00:00,conflict history additional israel israels hamas fighting updates israeli gaza live release attack war hospital hostage israelgaza pause,https://www.washingtonpost.com/world/2023/11/22/israel-hamas-war-news-hostages-gaza-palestine/#link-I3YFZX5EZNBXRKNTKHYF6PLKYA
3,"Israel-Gaza war live updates Israel and Hamas agree to hostage release deal, 4-day pause in fighting",3,2023-11-22 00:00:00,conflict history additional israel israels hamas fighting updates israeli gaza live release attack war hospital hostage israelgaza pause,https://www.washingtonpost.com/world/2023/11/22/israel-hamas-war-news-hostages-gaza-palestine/#link-VBB76IE2WZC2FDBE5AFKWUH2XA
4,"After Israel-Hamas deal, the agonizing wait for the release of captives",3,2023-11-22 00:00:00,deal israelhamas captives according agonizing israel hostages hamas israeli gaza release war wait pause,https://www.washingtonpost.com/world/2023/11/22/israel-hamas-hostage-exchange-deal-gaza/
5,"Inside the hard, circuitous route to a hostage release deal",3,2023-11-22 00:00:00,deal hard route biden qatar israel hostages hamas gaza circuitous israeli release official hostage inside pause,https://www.washingtonpost.com/national-security/2023/11/22/israel-hamas-us-hostage-deal/
6,Here’s what’s in the Israel-Hamas deal to pause fighting in Gaza,3,2023-11-21 00:00:00,heres whats israelhamas deal conflict history additional israels hamas fighting gaza israeli attack hospital israelgaza pause,https://www.washingtonpost.com/world/2023/11/21/israel-hamas-deal-truce-hostages/
7,Altman’s polarizing past hints at OpenAI board’s reason for firing him,3,2023-11-22 00:00:00,reason ceo past polarizing firing boards valley board company silicon altmans ai openai altman hints person,https://www.washingtonpost.com/technology/2023/11/22/sam-altman-fired-y-combinator-paul-graham/
8,Sam Altman reinstated as OpenAI CEO with new board members,3,2023-11-22 00:00:00,reinstated ceo members return sam board company ai openai openais altman chief summers,https://www.washingtonpost.com/technology/2023/11/22/sam-altman-back-openai/
9,"Live updates Two people dead after car crashed, exploded on Rainbow Bridge, officials say",3,2023-11-22 00:00:00,say wgrz crashed dead explosion vehicle exploded car investigation updates united live injured bridge rainbow border officials went,https://www.washingtonpost.com/nation/2023/11/22/rainbow-bridge-explosion-new-york-canada/
10,"Live updates Two people dead after car crashed, exploded on Rainbow Bridge, officials say",3,2023-11-22 00:00:00,say wgrz crashed dead explosion vehicle exploded car investigation updates united live injured bridge rainbow border officials went,https://www.washingtonpost.com/nation/2023/11/22/rainbow-bridge-explosion-new-york-canada/#link-NKQSYJ7GNRGFBOJRBXO7IVSZYA
11,"Live updates Two people dead after car crashed, exploded on Rainbow Bridge, officials say",3,2023-11-22 00:00:00,say wgrz crashed dead explosion vehicle exploded car investigation updates united live injured bridge rainbow border officials went,https://www.washingtonpost.com/nation/2023/11/22/rainbow-bridge-explosion-new-york-canada/#link-SX5ORT4PY5BKVEHLK4VFCTZNZU
12,"Q&A: Ask The Post’s Aaron Hutcherson, Becky Krystal and more about Thanksgiving cooking",3,2023-11-22 00:00:00,ask thanksgiving posts newsletter recipe comment wilson krystal hutcherson aaron post qa help cooking write recipes becky food,https://www.washingtonpost.com/food/2023/11/22/questions-recipe-cooking-advice/
13,"Brine it, bag it, fry it, smoke it: A century of Thanksgiving turkeys",3,2023-11-14 00:00:00,whats smoke fry theyve century thanksgiving bag course long brine reader quick turkey recipes recipe turkeys,https://www.washingtonpost.com/food/2023/11/14/thanksgiving-turkey-cooking-style-method-history/
14,The unexpected benefit of choosing a smaller portion at Thanksgiving,3,2023-11-22 00:00:00,unexpected smaller plan leftovers throw choosing thanksgiving waste eat constantino portion plate turkey benefit food,https://www.washingtonpost.com/climate-solutions/2023/11/22/thanksgiving-food-waste-leftovers/
15,"Single, no kids? Here’s who can handle your estate plans.",3,2023-11-22 00:00:00,heres trust estate best plans children daughter attorney money handle need dont kids pet single,https://www.washingtonpost.com/business/2023/11/22/will-estate-planning-single-families/
16,Nobody wanted Elvis the dog. Then a former Elvis impersonator saw him.,3,2023-11-22 00:00:00,elvis dog saw left wanted shelter agron day post pup impersonator waiting adopted wilhelm,https://www.washingtonpost.com/lifestyle/2023/11/22/elvis-dog-adopted-chicago-impersonator/
17,The newest TV shows and movies to stream right now,3,2023-04-24 00:00:00,newest teen polaropposite stream tv walter princeton york series shows jackie brothers tries movies right rural,https://www.washingtonpost.com/arts-entertainment/2023/04/24/what-to-watch-streaming-tv-movies/
18,Why is Jon Hamm everyone everywhere all at once this year?,3,2023-11-22 00:00:00,hamm character plays don american style draper hes little jon guy,https://www.washingtonpost.com/entertainment/tv/2023/11/22/jon-hamm-fargo-good-omens-maverick/
19,"Promised pause in Gaza fighting brings relief, exhaustion, fear",3,2023-11-22 00:00:00,days north fear fighting promised children provide gaza exhaustion brings israeli wounded hospital relief pause,https://www.washingtonpost.com/world/2023/11/22/gaza-pause-scene/
20,How to be a financially savvy holiday shopper,3,,shopper gifts savvy text financially youre sign holiday washington retail michelle season wont,https://www.washingtonpost.com/podcasts/post-reports/how-to-be-a-financially-savvy-holiday-shopper/
21,"Forget Black Friday. Secondhand gifts are easier on the wallet, mind.",3,2023-11-22 00:00:00,gifts buy wallet shopping easier best forget online secondhand change items clothes black used mind,https://www.washingtonpost.com/dc-md-va/2023/11/22/secondhand-shopping-holiday-season/
22,Flaubert’s letters are as hilarious and humane as his best fiction,3,2023-11-22 00:00:00,writing humane fiction flauberts god best friend hilarious style life wrote flaubert letters,https://www.washingtonpost.com/books/2023/11/22/gustave-flaubert-letters-review/
23,Axl Rose accused of sexual assault in former model’s lawsuit,3,2023-11-22 00:00:00,assault lawsuit models axl roses used rose york sexual room claims kennedy accused,https://www.washingtonpost.com/style/2023/11/22/axl-rose-sued-sexual-assault/
24,Biden’s resistance to cease-fire could alienate youth voters in 2024,3,2023-11-22 00:00:00,biden alienate young resistance michigan youth voters bidens vote war students ceasefire 2024,https://www.washingtonpost.com/politics/2023/11/22/biden-ceasefire-youth-voters-2024/
25,Avocados have destroyed my country — and It’s the United States’ fault - The Washington Post,3,2023-11-22 00:00:00,uruapan mexican united washington states post opinion michoacán avocados country germany trade avocado fault destroyed,https://www.washingtonpost.com/opinions/2023/11/22/avocados-violence-mexico-united-states/
26,Need holiday conversation starters? Sign up for ‘Need an Opinion’ - The Washington Post,3,2023-11-22 00:00:00,conversation talk impress running thanksgiving meeting sign holiday inlaws washington post office need starters opinion table stuck,https://www.washingtonpost.com/opinions/2023/11/22/need-an-opinion-sms-sign-up/
27,At the heart of gag order case: Can free speech and a fair trial of Donald Trump co-exist? - The Washington Post,3,2023-11-22 00:00:00,staff gag speech court case free trumps judge washington post order trial judges trump heart fair,https://www.washingtonpost.com/opinions/2023/11/22/trump-gag-order-free-speech-fair-trial/
28,Read Jennifer Rubin's live chat - The Washington Post,3,2023-11-22 00:00:00,questions readers read rubins nov rubin online week washington post live transcript shell jennifer chat,https://www.washingtonpost.com/opinions/2023/11/22/jennifer-rubin-live-chat/
29,Republicans rally to Elon Musk after self-inflicted antisemitism mess - The Washington Post,3,2023-11-22 00:00:00,republicans white musks antisemitism rally carusone elon media washington post matters mess juxtapositions worldview x content selfinflicted musk,https://www.washingtonpost.com/opinions/2023/11/22/elon-musk-lawsuit-media-matters-republicans/
30,GOP primary candidates need to get serious as Democrats move left - The Washington Post,3,2023-11-22 00:00:00,hard party democrats primary israel left gop serious hamas washington post gaza republican need war democratic candidates,https://www.washingtonpost.com/opinions/2023/11/22/republicans-versus-democrats-global-threats/
31,Young Americans aren’t marrying. Politics helps explain why. - The Washington Post,3,2023-11-22 00:00:00,ideological marriage arent marrying men young z gen explain washington post political women americans politics helps polarization,https://www.washingtonpost.com/opinions/2023/11/22/marriage-polarization-dating-trump/
32,"60 years later, a Secret Service agent grapples with JFK assassination",3,2023-11-21 00:00:00,service agent landis presidents later assassination president parkland head lady bullet trauma 60 room grapples secret kennedy jfk,https://www.washingtonpost.com/history/2023/11/21/landis-secret-service-kennedy-assassination/
33,"How the world reacted to news of JFK’s death, from Biden to Khrushchev",3,2023-11-22 00:00:00,biden president kennedys radio dead reacted cold world khrushchev death war man jfks kennedy,https://www.washingtonpost.com/history/2023/11/22/jfk-assassination-reactions-biden-khrushchev/
34,"Two days after JFK’s assassination, the NFL played on",3,2023-11-21 00:00:00,rozelle decision game president games days played nfl football wrote jfks assassination redskins weekend,https://www.washingtonpost.com/sports/2023/11/21/nfl-jfk-assassination/
35,"As Democrats push to ban caste discrimination, some Indian Americans object",3,2023-11-22 00:00:00,caste push state democrats american newsom ban indian kapur object bill california discrimination democratic americans,https://www.washingtonpost.com/politics/2023/11/22/indian-americans-caste-discrimination-newsom-veto/
36,U.S. Park Police officer shot in downtown D.C.,3,2023-11-22 00:00:00,man park district streets wounded shot apartment homicides shooting officer dc downtown,https://www.washingtonpost.com/dc-md-va/2023/11/22/dc-officer-shot-wednesday/
37,"The NFL’s brief, forgotten experiment with Thanksgiving in St. Louis",3,2023-11-22 00:00:00,coryell game dallas thanksgiving team cowboys nfls cardinals forgotten louis experiment brief season st,https://www.washingtonpost.com/sports/2023/11/22/nfl-thanksgiving-dallas-st-louis/
38,"In a season when so much is new, Commanders default to same old struggles",3,2023-11-22 00:00:00,games teams default team washingtons play commanders washington focus win know old season struggles,https://www.washingtonpost.com/sports/2023/11/22/commanders-losing-struggles-mistakes/
39,The Detroit Lions are finally a force as Thanksgiving arrives,3,2023-11-21 00:00:00,force arrives finally seed teams super thanksgiving team nfc detroit schatz wins season lions,https://www.washingtonpost.com/sports/2023/11/21/detroit-lions-thanksgiving/
40,"‘Saltburn’ seduces with every frame, but leaves you wanting more",3,2023-11-21 00:00:00,oliver saltburn felixs frame felix leaves films fennells wanting oxford hes seduces good fennell,https://www.washingtonpost.com/entertainment/movies/2023/11/21/saltburn-movie-review/
41,The Madstone by Elizabeth Crook book review,3,2023-11-21 00:00:00,book long young elizabeth madstone review crook hes tot nell benjamin texas things shes,https://www.washingtonpost.com/books/2023/11/21/madstone-western-novel/
42,Napoleon who? Ridley Scott biopic leaves a void at its center.,3,2023-11-21 00:00:00,working napoleon center french david leaves bonaparte comes biopic scott leader staroutline josephine ridley void,https://www.washingtonpost.com/entertainment/movies/2023/11/21/napoleon-movie-review/
43,Episode 6: ‘I know what I saw’,3,,told ago saw remains washington post school witness witnessed know exhumation calivigny episode,https://www.washingtonpost.com/podcasts/the-empty-grave-of-comrade-bishop/episode-6--i-know-what-i-saw/
44,The Empty Grave of Comrade Bishop,3,,powers whereabouts grave bishop seven remains unknown role shaping comrade washington revolutionary series,https://www.washingtonpost.com/podcasts/the-empty-grave-of-comrade-bishop/
45,‘The Empty Grave of Comrade Bishop’: Podcast episode guide,3,2023-10-23 00:00:00,bodies told grave podcast bishop remains guide comrade grenada know calivigny bishops episode,https://www.washingtonpost.com/investigations/2023/10/23/empty-grave-comrade-bishop-podcast-guide/
46,Read Perry Bacon Jr.'s live chat - The Washington Post,3,2023-11-23 00:00:00,questions perry readers read bacon submit week jrs washington post live start question politics chat page,https://www.washingtonpost.com/opinions/2023/11/23/perry-bacon-live-chat/
47,"Election 2024: The Post’s Political Roundtable with Ashley Parker, Brianna Tucker and Marianne LeVine",3,2023-11-27 00:00:00,campaign president tucker sullivan roundtable election brianna political speaker sean tries parker whats posts levine marianne trail trump ashley,https://www.washingtonpost.com/washington-post-live/2023/11/27/election-2024-posts-political-roundtable-with-ashley-parker-brianna-tucker-marianne-levine/
48,Republican Maloy wins special House election for Utah’s 2nd District,3,2023-11-21 00:00:00,according house district stewart wifes election special 2nd republican utahs wrote maloy wins,https://www.washingtonpost.com/politics/2023/11/21/utah-congress-2nd-election-result/
49,Utah 2nd District special election results 2023 live updates,3,2023-11-21 00:00:00+00:00,state district swath 2023 wifes election special utah stepped updates results 2nd live republican whip utahs stewart,https://www.washingtonpost.com/election-results/2023/utah-district-2/
50,GOP official’s wife convicted in months-long 2020 voter-fraud scheme,3,2023-11-22 00:00:00,according scheme voterfraud wife jeremy monthslong gop county ballots voter iowa kim phuong convicted 2020 taylor officials,https://www.washingtonpost.com/politics/2023/11/22/iowa-voter-fraud-wife-husband-republican/
51,Democrats accuse X of profiting off misinformation in Israel-Gaza war,3,2023-11-21 00:00:00,profiting propaganda terrorist lawmakers democrats letter hamas company media matters misinformation war x accuse israelgaza content,https://www.washingtonpost.com/politics/2023/11/21/hamas-israeli-x-musk/
52,The far right toppled McCarthy over spending. What has it gotten them?,3,2023-11-21 00:00:00,republicans house pass votes speaker senate gop far johnson spending cuts toppled gotten mccarthy right,https://www.washingtonpost.com/business/2023/11/21/house-republicans-cut-spending/
53,How the surge in migration to the U.S. might affect 2024,3,2023-11-21 00:00:00,migration hispanics population immigration increase counties voters surge affect 2020 border right 2024 hispanic,https://www.washingtonpost.com/politics/2023/11/21/immigration-politics-republicans-trump-biden/
54,"Iowa evangelical leader Bob Vander Plaats endorses DeSantis, knocks Trump",3,2023-11-21 00:00:00,evangelical bob vander knocks plaats desantis gop trumps endorsement iowa leader trump leaders plaatss endorses,https://www.washingtonpost.com/politics/2023/11/21/bob-vander-plaats-desantis-iowa/
55,Many now see Haley as Trump’s top GOP challenger. She faces hurdles ahead.,3,2023-11-21 00:00:00,campaign hampshire state challenger haley desantis gop christie faces trumps iowa voters hurdles ahead trump support,https://www.washingtonpost.com/elections/2023/11/21/haley-trump-desantis-republican-presidential/
56,Dean Phillips supporters launch ads attacking Biden’s electability,3,2023-11-21 00:00:00,campaign winning biden president presidential hampshire phillips electability ads launch supporters attacking dean kennedy bidens trump spots,https://www.washingtonpost.com/politics/2023/11/21/dean-phillips-joe-biden-ads/
57,Georgia judge orders new bond agreement for Trump co-defendant Harrison Floyd,3,2023-11-21 00:00:00,case willis codefendant agreement harrison georgia bond election judge social media trumps floyd trump floyds orders fulton,https://www.washingtonpost.com/national-security/2023/11/21/harrison-floyd-bond-trump-georgia-election-case/
58,Colorado judge who ruled Trump incited Jan. 6 is latest to blame him,3,2023-11-20 00:00:00,blame district president certification judge trumps ruled colorado incited violence capitol trump jan latest,https://www.washingtonpost.com/politics/2023/11/20/judge-says-trump-incited-insurrection-other-judges-have-come-close/
59,I have too many friends. I can’t keep up! Carolyn Hax readers advise.,3,2023-11-22 00:00:00,readers advise say touch husband group hax butterflied start social week carolyn thats cant friends,https://www.washingtonpost.com/advice/2023/11/22/carolyn-hax-too-many-friends/
60,Ask Amy: I have a distant relationship with my ‘self-indulgent’ mom,3,2023-11-22 00:00:00,marriage ask distant way mother behavior stop im mom parents little help amy relationship selfindulgent,https://www.washingtonpost.com/advice/2023/11/22/ask-amy-mother-daughter-distant/
61,Miss Manners: My friend’s husband told me I wear too much makeup,3,2023-11-22 00:00:00,told husband makeup sure miss manners b taking send host wear scenario dont response friends,https://www.washingtonpost.com/advice/2023/11/22/miss-manners-rude-comment-door/
62,"I have chronic fatigue syndrome, and my young daughter is exhausting",3,2023-11-22 00:00:00,family cfs syndrome young fatigue child fun daughter chronic morning work win exhausting begin meetings battles,https://www.washingtonpost.com/parenting/2023/11/22/chronic-fatigue-parent-advice/
63,Ask Elaine: He worries dealing with trauma will hurt our relationship,3,2023-11-21 00:00:00,elaine ask partner trauma worries love needs dealing work therapist help relationship boyfriend hurt healing,https://www.washingtonpost.com/advice/2023/11/21/ask-elaine-boyfriend-trauma-hurt-relationship/
64,6 tips for a healthy Thanksgiving: The week in Well+Being,3,2023-11-21 00:00:00,read wellbeing thanksgiving going feel week healthy tips kale morning joy turkey workout thanks,https://www.washingtonpost.com/wellness/2023/11/21/healthy-thanksgiving-tips-wellbeing-newsletter/
65,Lead poisoning from fruit pouches affects more kids. Here’s what to know.,3,2023-11-07 00:00:00,heres lead poisoning fruit children puree levels cinnamon eating affects know pouches kids food,https://www.washingtonpost.com/wellness/2023/11/07/applesauce-recalls-lead-exposure-testing/
66,What a mystery illness in dogs could mean for holiday pet care,3,2023-11-22 00:00:00,oregon illness care dog cavanagh holiday mean day disease dont mystery respiratory dogs pet veterinary,https://www.washingtonpost.com/wellness/2023/11/22/dogs-respiratory-illness-boarding-daycare/
67,Why are periods so hush-hush? A film takes on the stigma of menstruation.,3,2023-11-22 00:00:00,hushhush cycle takes film thing stigma period world women menstruation tampon month periods talking,https://www.washingtonpost.com/wellness/2023/11/22/periodical-documentary-periods-stigma/
68,Why does kale upset my stomach?,3,2023-11-20 00:00:00,fiber high does stomach upset insoluble rfos thyroid k kale eating soluble,https://www.washingtonpost.com/wellness/2023/11/20/kale-digestion-upset-stomach/
69,"AI can’t write my books yet, but it still took my author photos",3,2023-11-22 00:00:00,books ive images actors face author books3 photos ai write writers thats doing cant used took,https://www.washingtonpost.com/books/2023/11/22/ai-author-photos/
70,"New works of fantasy by Kij Johnson, Gene Wolfe and Terry Pratchett",3,2023-11-22 00:00:00,works novella fiction fantasy gene pratchett named johnson vellitt world toad johnsons wolfe terry written kij,https://www.washingtonpost.com/books/2023/11/22/gene-wolfe-terry-pratchett-review/
71,Book review: ‘The Death of a Jaybird’ by Jodi M. Savage,3,2023-11-20 00:00:00,savage book writing jaybird review m grandmother essays mothers jodi life death black relationship grandmothers grief,https://www.washingtonpost.com/books/2023/11/20/death-jaybird-jodi-savage-review/
72,The Book of Ayn by Lexi Freiman book review,3,2023-11-21 00:00:00,paradox book group lexi canceled review friend younger freiman ayn joke rand anna shes,https://www.washingtonpost.com/books/2023/11/21/lexi-freiman-ayn-rand-novel/
73,Fiction writers are learning the tricks of true crime,3,2023-11-21 00:00:00,crime tricks fiction novel michael truecrime ola podcast true women learning writers josie list,https://www.washingtonpost.com/books/2023/11/21/none-this-is-true-lisa-jewell-penance-eliza-clark-list-yomi-adegoke-review/
74,These baby turtle eggs were going to be ‘bar snacks.’ Watch the hatchlings return to the sea.,3,2023-11-21 00:00:00,watch hatchlings baby sea poachers snacks going return coast costa punta turtle bar eggs ricas turtles local,https://www.washingtonpost.com/climate-solutions/2023/11/21/sea-turtle-rescue-costa-rica-bar-snacks/
75,The fridge hack that can slash your food waste,3,2023-11-21 00:00:00,perishable slash zhao waste fruits eat fridge items vegetables refrigerator hack food,https://www.washingtonpost.com/climate-solutions/2023/11/21/food-waste-fridge-feng-shui/
76,"The many contrasts of oil-rich UAE, host of the global climate talks",3,2023-11-21 00:00:00,emissions contrasts adnoc talks oilrich host company climate city energy fossil oil carbon uae global,https://www.washingtonpost.com/climate-environment/2023/11/21/uae-dubai-cop28-oil-solar/
77,"Oil spill tops 1 million gallons, threatens Gulf of Mexico wildlife",3,2023-11-21 00:00:00,taylor wildlife gallons pass coast spill million gulf threatens tops main oil guard pipeline mexico,https://www.washingtonpost.com/climate-environment/2023/11/21/oil-spill-gulf-mexico-louisiana/
78,States must target transportation carbon emission cuts under new federal rule,3,2023-11-22 00:00:00,transportation rule state emissions highway administration set states cuts emission federal target infrastructure carbon,https://www.washingtonpost.com/transportation/2023/11/22/carbon-emission-cuts-rule/
79,"Thanksgiving snowstorm to blanket Rockies, including Denver",3,2023-11-22 00:00:00,west snowstorm wyoming thanksgiving denver plains western snow including rockies blanket inches totals colorado storm,https://www.washingtonpost.com/weather/2023/11/22/thanksgiving-snow-rockies-winter-storm-denver/
80,Soaking Mid-Atlantic storm brings drought relief,3,2023-11-22 00:00:00,region rain soaking drought precipitation midatlantic rainfall brings inches tuesdays totals day average storm relief fell,https://www.washingtonpost.com/weather/2023/11/22/midatlantic-rainfall-dc-drought-fires/
81,A city-by-city look at where weather could delay Thanksgiving travel,3,2023-11-21 00:00:00,night rain look thanksgiving weather highs citybycity travel snow inches storm showers delay,https://www.washingtonpost.com/weather/2023/11/21/thanksgiving-travel-weather-city-forecasts/
